minute,original_velocity,filtered_velocity,prediction
1970-01-01 00:01:00,0.0029163084901243663,0.0029163084901243663,0
1970-01-01 00:02:00,-0.0031921793952218555,-0.0031921793952218555,0
1970-01-01 00:03:00,-0.041218246329674225,-0.041218246329674225,0
1970-01-01 00:04:00,0.10794299268813758,0.10794299268813758,0
1970-01-01 00:05:00,-0.27957820807397693,-0.27957820807397693,0
1970-01-01 00:06:00,0.44747789308435687,0.44747789308435687,0
1970-01-01 00:07:00,-0.1221538967697743,-0.1221538967697743,0
1970-01-01 00:08:00,-0.7821134091554824,-0.7821134091554824,0
1970-01-01 00:09:00,1.3261467982285515,1.3261467982285515,0
1970-01-01 00:10:00,-2.1303785246284517,-2.1303785246284517,0
1970-01-01 00:11:00,4.167137227748689,4.167137227748689,0
1970-01-01 00:12:00,-5.253864666801814,-5.253864666801814,0
1970-01-01 00:13:00,3.1294976854699255,3.1294976854699255,0
1970-01-01 00:14:00,0.5034026242208409,0.5034026242208409,0
1970-01-01 00:15:00,-2.72739476921862,-2.72739476921862,0
1970-01-01 00:16:00,3.2709130193210374,3.2709130193210374,0
1970-01-01 00:17:00,-2.885544124773491,-2.885544124773491,0
1970-01-01 00:18:00,1.1741028384757821,1.1741028384757821,0
1970-01-01 00:19:00,1.737402667536895,1.737402667536895,0
1970-01-01 00:20:00,-3.858456926626418,-3.858456926626418,0
1970-01-01 00:21:00,4.249615269471028,4.249615269471028,0
1970-01-01 00:22:00,-3.567441433804822,-3.567441433804822,0
1970-01-01 00:23:00,1.8917668933309215,1.8917668933309215,0
1970-01-01 00:24:00,0.09542683999428443,0.09542683999428443,0
1970-01-01 00:25:00,-1.1392889630547098,-1.1392889630547098,0
1970-01-01 00:26:00,1.5935613586751918,1.5935613586751918,0
1970-01-01 00:27:00,-1.6713053805977893,-1.6713053805977893,0
1970-01-01 00:28:00,1.0072995268314362,1.0072995268314362,0
1970-01-01 00:29:00,-0.16971477201589683,-0.16971477201589683,0
1970-01-01 00:30:00,-0.8841034431001191,-0.8841034431001191,0
1970-01-01 00:31:00,2.431462131577952,2.431462131577952,0
1970-01-01 00:32:00,-3.8950128691069907,-3.8950128691069907,0
1970-01-01 00:33:00,4.623829430862929,4.623829430862929,0
1970-01-01 00:34:00,-3.5122792136823806,-3.5122792136823806,0
1970-01-01 00:35:00,-0.5433522207994252,-0.5433522207994252,0
1970-01-01 00:36:00,4.734842982895142,4.734842982895142,0
1970-01-01 00:37:00,-5.056334368818538,-5.056334368818538,0
1970-01-01 00:38:00,2.3818406801036622,2.3818406801036622,0
1970-01-01 00:39:00,-0.021217733765071026,-0.021217733765071026,0
1970-01-01 00:40:00,-1.0842723486786006,-1.0842723486786006,0
1970-01-01 00:41:00,1.637714159155108,1.637714159155108,0
1970-01-01 00:42:00,-1.7176030660040733,-1.7176030660040733,0
1970-01-01 00:43:00,1.5291830950300347,1.5291830950300347,0
1970-01-01 00:44:00,-0.9215884100097966,-0.9215884100097966,0
1970-01-01 00:45:00,0.4517569079497428,0.4517569079497428,0
1970-01-01 00:46:00,-0.7264160258150802,-0.7264160258150802,0
1970-01-01 00:47:00,1.0780553714387853,1.0780553714387853,0
1970-01-01 00:48:00,-0.4402525647773136,-0.4402525647773136,0
1970-01-01 00:49:00,-1.4345708624700029,-1.4345708624700029,0
1970-01-01 00:50:00,3.2647027979301315,3.2647027979301315,0
1970-01-01 00:51:00,-4.39385420748441,-4.39385420748441,0
1970-01-01 00:52:00,4.402975558440468,4.402975558440468,0
1970-01-01 00:53:00,-3.234371999431014,-3.234371999431014,0
1970-01-01 00:54:00,2.1913241139166604,2.1913241139166604,0
1970-01-01 00:55:00,-1.7034710611519484,-1.7034710611519484,0
1970-01-01 00:56:00,0.8555440635573712,0.8555440635573712,0
1970-01-01 00:57:00,0.6684677472670909,0.6684677472670909,0
1970-01-01 00:58:00,-1.6632805966564432,-1.6632805966564432,0
1970-01-01 00:59:00,1.6033834291689593,1.6033834291689593,0
1970-01-01 01:00:00,-1.0372688676037478,-1.0372688676037478,0
1970-01-01 01:01:00,0.7334151798227947,0.7334151798227947,0
1970-01-01 01:02:00,-0.9865349584731548,-0.9865349584731548,0
1970-01-01 01:03:00,0.7476931762487848,0.7476931762487848,0
1970-01-01 01:04:00,-0.011485476202176681,-0.011485476202176681,0
1970-01-01 01:05:00,0.40493431344170727,0.40493431344170727,0
1970-01-01 01:06:00,-1.6020141787517361,-1.6020141787517361,0
1970-01-01 01:07:00,1.06030844098069,1.06030844098069,0
1970-01-01 01:08:00,1.0035462755473874,1.0035462755473874,0
1970-01-01 01:09:00,-2.0425196293019443,-2.0425196293019443,0
1970-01-01 01:10:00,1.4024725699734972,1.4024725699734972,0
1970-01-01 01:11:00,-0.4264270995455936,-0.4264270995455936,0
1970-01-01 01:12:00,0.2687737111846157,0.2687737111846157,0
1970-01-01 01:13:00,-0.6607514899569609,-0.6607514899569609,0
1970-01-01 01:14:00,0.9653343466369798,0.9653343466369798,0
1970-01-01 01:15:00,-0.8364711930145668,-0.8364711930145668,0
1970-01-01 01:16:00,0.1759511987836765,0.1759511987836765,0
1970-01-01 01:17:00,0.6889543147735255,0.6889543147735255,0
1970-01-01 01:18:00,-1.3140495140745245,-1.3140495140745245,0
1970-01-01 01:19:00,1.556345521752985,1.556345521752985,0
1970-01-01 01:20:00,-1.6609748409752934,-1.6609748409752934,0
1970-01-01 01:21:00,1.707021730945418,1.707021730945418,0
1970-01-01 01:22:00,-1.3082890291339946,-1.3082890291339946,0
1970-01-01 01:23:00,0.105003272425418,0.105003272425418,0
1970-01-01 01:24:00,1.1071239951923841,1.1071239951923841,0
1970-01-01 01:25:00,-1.201521392021813,-1.201521392021813,0
1970-01-01 01:26:00,-0.019834133745666692,-0.019834133745666692,0
1970-01-01 01:27:00,1.6959506069993695,1.6959506069993695,0
1970-01-01 01:28:00,-2.5014125582621087,-2.5014125582621087,0
1970-01-01 01:29:00,2.1691685191799603,2.1691685191799603,0
1970-01-01 01:30:00,-1.3331010577271132,-1.3331010577271132,0
1970-01-01 01:31:00,0.4846878947201264,0.4846878947201264,0
1970-01-01 01:32:00,0.2060693388167178,0.2060693388167178,0
1970-01-01 01:33:00,-0.2615180477398834,-0.2615180477398834,0
1970-01-01 01:34:00,-0.7467359758028176,-0.7467359758028176,0
1970-01-01 01:35:00,1.6143114615696665,1.6143114615696665,0
1970-01-01 01:36:00,-0.6912472259655701,-0.6912472259655701,0
1970-01-01 01:37:00,-0.5882535718009225,-0.5882535718009225,0
1970-01-01 01:38:00,0.08346471484984477,0.08346471484984477,0
1970-01-01 01:39:00,1.9704603352990964,1.9704603352990964,0
1970-01-01 01:40:00,-3.3963034401105885,-3.3963034401105885,0
1970-01-01 01:41:00,2.411381445797908,2.411381445797908,0
1970-01-01 01:42:00,-0.06272434387706755,-0.06272434387706755,0
1970-01-01 01:43:00,-1.3563028888906545,-1.3563028888906545,0
1970-01-01 01:44:00,1.3061960201036924,1.3061960201036924,0
1970-01-01 01:45:00,-1.3482642488868535,-1.3482642488868535,0
1970-01-01 01:46:00,1.5513860045739378,1.5513860045739378,0
1970-01-01 01:47:00,-1.053289869140847,-1.053289869140847,0
1970-01-01 01:48:00,0.4859672121267758,0.4859672121267758,0
1970-01-01 01:49:00,0.6139716984060699,0.6139716984060699,0
1970-01-01 01:50:00,-2.172525144847432,-2.172525144847432,0
1970-01-01 01:51:00,2.09438542820797,2.09438542820797,0
1970-01-01 01:52:00,-0.3856432876949984,-0.3856432876949984,0
1970-01-01 01:53:00,-1.3052492371443842,-1.3052492371443842,0
1970-01-01 01:54:00,1.9461348304109307,1.9461348304109307,0
1970-01-01 01:55:00,-1.4629488165613236,-1.4629488165613236,0
1970-01-01 01:56:00,0.5833309728949941,0.5833309728949941,0
1970-01-01 01:57:00,-0.04073023106802022,-0.04073023106802022,0
1970-01-01 01:58:00,0.0724916843942355,0.0724916843942355,0
1970-01-01 01:59:00,-0.49041034890971225,-0.49041034890971225,0
1970-01-01 02:00:00,0.7903741366337101,0.7903741366337101,0
1970-01-01 02:01:00,-0.14420689280152513,-0.14420689280152513,0
1970-01-01 02:02:00,-1.1916330639188895,-1.1916330639188895,0
1970-01-01 02:03:00,2.1876604863842557,2.1876604863842557,0
1970-01-01 02:04:00,-2.5101051092397224,-2.5101051092397224,0
1970-01-01 02:05:00,2.122996974235243,2.122996974235243,0
1970-01-01 02:06:00,-0.8856342065087699,-0.8856342065087699,0
1970-01-01 02:07:00,-0.47720083360782195,-0.47720083360782195,0
1970-01-01 02:08:00,0.908753565474614,0.908753565474614,0
1970-01-01 02:09:00,-0.7411030808589274,-0.7411030808589274,0
1970-01-01 02:10:00,0.17727541097223404,0.17727541097223404,0
1970-01-01 02:11:00,1.142415103121279,1.142415103121279,0
