minute,original_velocity,filtered_velocity,prediction
1970-01-01 00:01:00,-1.5165766936780002e-17,-1.5165766936780002e-17,0
1970-01-01 00:02:00,6.328859284773424e-18,6.328859284773424e-18,0
1970-01-01 00:03:00,-1.8230571081433584e-17,-1.8230571081433584e-17,0
1970-01-01 00:04:00,-2.6906346586770735e-16,-2.6906346586770735e-16,0
1970-01-01 00:05:00,-4.791396315617182e-16,-4.791396315617182e-16,0
1970-01-01 00:06:00,5.085980310861971e-16,5.085980310861971e-16,1
1970-01-01 00:07:00,-4.514702773815066e-17,-4.514702773815066e-17,1
1970-01-01 00:08:00,8.612498112688007e-16,8.612498112688007e-16,0
1970-01-01 00:09:00,2.0522983817129004e-15,2.0522983817129004e-15,1
1970-01-01 00:10:00,-1.7845126403146965e-15,-1.7845126403146965e-15,1
1970-01-01 00:11:00,2.851760290457774e-15,2.851760290457774e-15,1
1970-01-01 00:12:00,-1.477190570409794e-15,-1.477190570409794e-15,0
1970-01-01 00:13:00,-2.2596160822210743e-15,-2.2596160822210743e-15,0
1970-01-01 00:14:00,-6.5271215796085096e-15,-6.5271215796085096e-15,0
1970-01-01 00:15:00,1.5390158032571563e-14,1.5390158032571563e-14,0
1970-01-01 00:16:00,-3.2495508580407094e-14,-3.2495508580407094e-14,0
1970-01-01 00:17:00,-6.496736034648633e-15,-6.496736034648633e-15,0
1970-01-01 00:18:00,2.9990439751953464e-14,2.9990439751953464e-14,0
1970-01-01 00:19:00,-4.572999145184515e-14,-4.572999145184515e-14,0
1970-01-01 00:20:00,4.959951398955255e-14,4.959951398955255e-14,0
1970-01-01 00:21:00,4.4255099836801564e-14,4.4255099836801564e-14,0
1970-01-01 00:22:00,-1.4136145237485338e-13,-1.4136145237485338e-13,0
1970-01-01 00:23:00,9.533102799678056e-14,9.533102799678056e-14,0
1970-01-01 00:24:00,-4.316636947006162e-14,-4.316636947006162e-14,0
1970-01-01 00:25:00,7.679176574802094e-14,7.679176574802094e-14,0
1970-01-01 00:26:00,-1.3017650382452258e-13,-1.3017650382452258e-13,0
1970-01-01 00:27:00,1.0045783358729311e-13,1.0045783358729311e-13,0
1970-01-01 00:28:00,7.436498143897698e-14,7.436498143897698e-14,0
1970-01-01 00:29:00,-1.1534938264267288e-14,-1.1534938264267288e-14,0
1970-01-01 00:30:00,-1.570834022286459e-13,-1.570834022286459e-13,0
1970-01-01 00:31:00,1.5731361328412487e-13,1.5731361328412487e-13,0
1970-01-01 00:32:00,8.644962007343189e-14,8.644962007343189e-14,0
1970-01-01 00:33:00,-2.2055355829291426e-13,-2.2055355829291426e-13,0
1970-01-01 00:34:00,-1.0916799681108997e-14,-1.0916799681108997e-14,0
1970-01-01 00:35:00,2.1000323402428715e-13,2.1000323402428715e-13,0
1970-01-01 00:36:00,-2.0128908660958755e-13,-2.0128908660958755e-13,0
1970-01-01 00:37:00,2.8518494712967185e-13,2.8518494712967185e-13,0
1970-01-01 00:38:00,-2.8120576602691405e-13,-2.8120576602691405e-13,0
1970-01-01 00:39:00,-3.302161044403472e-14,-3.302161044403472e-14,0
1970-01-01 00:40:00,8.119392868838595e-13,8.119392868838595e-13,1
1970-01-01 00:41:00,-5.332896080544157e-13,-5.332896080544157e-13,0
1970-01-01 00:42:00,-7.06706071986264e-13,-7.06706071986264e-13,1
1970-01-01 00:43:00,3.2830926113922536e-13,3.2830926113922536e-13,1
1970-01-01 00:44:00,-4.369108649478709e-13,-4.369108649478709e-13,1
1970-01-01 00:45:00,4.509352261593745e-13,4.509352261593745e-13,1
1970-01-01 00:46:00,-2.4259500496897647e-13,-2.4259500496897647e-13,0
1970-01-01 00:47:00,6.21000938495469e-13,6.21000938495469e-13,0
1970-01-01 00:48:00,-1.8057910110863355e-14,-1.8057910110863355e-14,1
1970-01-01 00:49:00,4.1093546904163996e-13,4.1093546904163996e-13,0
1970-01-01 00:50:00,8.960515204719592e-13,8.960515204719592e-13,0
1970-01-01 00:51:00,-1.92607878257742e-12,-1.92607878257742e-12,0
1970-01-01 00:52:00,4.4210651212060483e-13,4.4210651212060483e-13,0
1970-01-01 00:53:00,2.7108929945820135e-14,2.7108929945820135e-14,0
1970-01-01 00:54:00,8.812157099749867e-13,8.812157099749867e-13,0
1970-01-01 00:55:00,-3.8864029350196655e-13,-3.8864029350196655e-13,0
1970-01-01 00:56:00,-4.852030625019327e-13,-4.852030625019327e-13,0
1970-01-01 00:57:00,7.256967914956247e-13,7.256967914956247e-13,0
1970-01-01 00:58:00,-9.072325100383928e-13,-9.072325100383928e-13,0
1970-01-01 00:59:00,9.916472839917355e-13,9.916472839917355e-13,1
1970-01-01 01:00:00,-4.1059943815305265e-13,-4.1059943815305265e-13,0
1970-01-01 01:01:00,-5.036355966056346e-13,-5.036355966056346e-13,1
1970-01-01 01:02:00,-5.611770634071168e-13,-5.611770634071168e-13,1
1970-01-01 01:03:00,1.090556597440468e-13,1.090556597440468e-13,0
1970-01-01 01:04:00,8.515162300549037e-13,8.515162300549037e-13,1
1970-01-01 01:05:00,-1.436736880424951e-13,-1.436736880424951e-13,1
1970-01-01 01:06:00,-7.540157737656152e-13,-7.540157737656152e-13,1
1970-01-01 01:07:00,4.560457616380173e-13,4.560457616380173e-13,1
1970-01-01 01:08:00,-3.098112547012569e-13,-3.098112547012569e-13,0
